Folder,FD (convnextv2-l),FD (clip-L-14),FD (convnextv2-l-padding),FD (clip-L-14-padding),FD (dinov2-l-fb-padding),FD (dinov2-l-fb),FD (dinov2-l-padding),FD (dinov2-l)
v15-exp-1015-sd15-lohaatnonly4a2-b,89.66695703876428,91.5257117864902,103.06691715489023,98.94986559811946,426.6335074895383,413.781053072903,,
v15-exp-1011-sd15-loha4a2-c-000030,86.08643912466505,86.48501292744254,101.18093219453056,92.68488593849878,371.42566564752906,361.5344815218232,,
v15-exp-1003-sd15-lora32a1-b-000030,83.721682761191,86.4131552822056,92.99925127450274,92.10334174511144,346.49543839854005,344.5269176927686,,
v15-exp-1007-sd15-lora8a4-Prodigy-b-000030,116.93657878274928,102.34312365690327,127.82089753027992,109.1397020810449,499.0434582223797,483.0851896634717,,
v15-exp-1023-sd15-lokrfm1d8-b-000010,134.6108438091601,120.99419600533751,149.7359491522168,128.4854673060605,680.7305609777391,665.7457868165839,,
v15-exp-1022-sd15-lokrf8dinf-c-000030,102.78713991004884,95.4076891266701,119.7573252247446,103.07337046338716,482.4990489366364,460.9308346555968,,
v15-exp-1026-sd15-lokrattnonlyf8d8a4-a,120.16989351182563,109.95214575335244,134.19989066196206,117.9269094216216,578.8536727873502,564.1898569202522,,
v15-exp-1006-sd15-lora8a4-scalar-c-000030,84.90720515864541,86.12571827953184,96.15712235960176,92.31240921785212,353.7326708674841,345.7248558949982,,
v15-exp-1001-sd15-lora8a4-c-000030,85.475782395529,86.40225717368412,97.25643773093384,92.0371965011941,352.83307945433216,345.96834474897105,,
v15-exp-1016-sd15-loha4a2-scalar-c-000010,102.27041005381454,98.72062446925702,115.11033615554868,106.4990011202957,487.0750624046136,471.523661382842,,
v15-exp-1012-sd15-loha16a8-b,84.78336001296748,86.1684700222869,97.3595173252761,92.73642575650832,357.65909921010416,349.008211231092,,
v15-exp-1021-sd15-lokrf8d8a4-c-000030,106.92513903145118,99.48145416459528,121.00809852956706,107.44495193412644,522.2088494140617,510.6918978527952,,
v15-exp-1012-sd15-loha16a8-c-000030,80.92720162596765,83.57230151031854,94.29337449508672,90.217862872738,340.015838817626,330.7580941467222,,
v15-exp-1001-sd15-lora8a4-c,88.10677566572849,87.96597860677207,99.76809727145088,93.42857728022108,363.3887349174852,359.3262254218798,,
v15-exp-1011-sd15-loha4a2-a,86.6097591865971,87.34751405715622,99.5681211794398,93.65207159773576,361.3147632149721,353.0114167415122,,
v15-exp-1027-sd15-lokrf8d8a4-scalar-a-000010,123.25568627041967,113.15536673841626,138.01355881845882,120.76339971416672,602.4748254237556,589.9681752054948,,
v15-exp-1028-sd15-lokrf8d8a4-Prodigy-a-000010,140.0356707089744,131.1774554429153,150.97801134020756,138.21211720527327,712.2815165304737,694.2530718743683,,
v15-exp-1016-sd15-loha4a2-scalar-a-000030,88.76488075056682,89.97182874031205,100.46764905681287,96.82198251907886,389.0043012750057,379.9380905206126,,
v15-exp-1028-sd15-lokrf8d8a4-Prodigy-b-000010,140.58999678129828,136.4851051077025,156.69757493129032,143.23456880427045,751.1636206041362,730.2009068075877,,
v15-exp-1002-sd15-lora32a16-b-000030,85.27578115954634,89.40385213131106,95.26680969652124,94.63030372062252,358.927413345109,355.16768050806377,,
v15-exp-1001-sd15-lora8a4-a,88.22069025560518,89.29089360805892,98.59125298166803,94.5477161795942,362.2641921915501,358.05472430429927,,
v15-exp-1003-sd15-lora32a1-c-000010,94.47244845206922,91.24772639717264,104.74038815113649,97.88611736644624,400.11610643343874,392.750320739327,,
v15-exp-1002-sd15-lora32a16-c,88.31786750757078,90.44546013735282,99.54416825147472,95.56111540213716,364.144554197278,362.58588011427264,,
v15-exp-1002-sd15-lora32a16-c-000030,85.81569895689927,88.02792402030536,95.21052579728143,93.42424405813011,353.0281254087372,349.1092422848865,,
v15-exp-1005-sd15-loraattnonly8a4-b-000010,105.17826631761228,100.40339108856632,112.31741122387656,106.64610432700914,481.0617916167971,473.95926625078073,,
v15-exp-1004-sd15-locon8a4-b,88.65469877548844,90.82113405480597,98.20323112971325,95.93023602405282,369.8757401590865,367.83951333776577,,
v15-exp-1016-sd15-loha4a2-scalar-c-000030,87.16598354704297,89.2764500362066,98.61447547857163,95.70723483934069,385.6020722999815,377.4922987245227,,
v15-exp-1003-sd15-lora32a1-b-000010,97.71852035392294,91.59668090495676,107.42051743782656,98.5050194607328,418.0549040722867,406.3724844736476,,
v15-exp-1027-sd15-lokrf8d8a4-scalar-c,104.760619094037,95.36664833584403,120.06955162596968,102.40025138702032,454.5075114940992,443.1099022914659,,
v15-exp-1011-sd15-loha4a2-a-000030,85.9408485002948,86.90335697307671,98.20121696171122,93.7367961227705,364.43527043540735,356.1031048162099,,
v15-exp-1021-sd15-lokrf8d8a4-c,106.09531794405656,95.644999213029,119.88259240781656,103.38786767040034,497.6497843680245,477.2110742186546,,
v15-exp-1006-sd15-lora8a4-scalar-a,85.82327657141354,87.88002585051163,97.20560429304032,94.0188856568912,363.19900999424726,354.3636322432212,,
v15-exp-1011-sd15-loha4a2-b-000010,102.61219550220642,91.7781719557828,117.49571840582814,99.03621956732088,432.2425152536093,417.777788625524,,
v15-exp-1005-sd15-loraattnonly8a4-a-000010,100.0842312388188,97.29700188614322,111.30099299016854,104.77457582466955,451.2928190049547,440.60474239491214,,
v15-exp-1006-sd15-lora8a4-scalar-b-000010,98.57538564688709,90.741806007607,110.77975604616518,98.25203627837402,424.97099790636594,412.1582461459807,,
v15-exp-1022-sd15-lokrf8dinf-b,95.98389843109112,94.9367948948285,109.17578010810372,102.58988216668968,443.068214940346,430.8120826009422,,
v15-exp-1024-sd15-lokrf12d8-a-000030,108.98846059704,100.2738281896804,125.60068941688166,109.31796375523412,513.2711071957037,495.1506998892473,,
v15-exp-1024-sd15-lokrf12d8-b-000010,122.27559576015484,116.26006437640764,137.85746887126038,124.34687646045955,609.5895615052214,595.9213222677345,,
v15-exp-1026-sd15-lokrattnonlyf8d8a4-a-000010,138.37220277897052,128.66735935175717,151.73795975396683,136.7391426678302,707.8212137011033,692.2056372958714,,
v15-exp-1014-sd15-lohacon4a2-a-000010,95.66678249624113,91.7208786542268,108.53620670861947,99.19680557506577,418.5848156916395,405.08071506858414,,
v15-exp-1006-sd15-lora8a4-scalar-a-000030,82.09206827999128,85.6666075422338,93.31785962199706,91.85581438894712,363.9579971081307,359.8513191083998,,
v15-exp-1022-sd15-lokrf8dinf-a,104.92024394153282,93.29521637069683,118.80427332103216,100.74013689505664,446.4489887763816,436.1191452025528,,
v15-exp-1021-sd15-lokrf8d8a4-a-000030,99.83147776203988,99.73567766627748,113.2879527543272,108.22560746651754,509.6688883130414,493.3464025349472,,
v15-exp-1017-sd15-loha4a2-Prodigy-a-000030,228.23552244923167,197.7554047133044,235.1973983468388,203.25973855714784,1112.5008303283726,1102.8605083233456,,
v15-exp-1002-sd15-lora32a16-a,89.59720342096784,91.59766568447606,99.97438986184557,96.41512905795672,380.0199763577075,373.45402728631416,,
v15-exp-1007-sd15-lora8a4-Prodigy-a-000030,134.6189650695502,107.34311305368452,145.9449920710324,114.30205036152682,522.0507549535596,512.4606586667724,,
v15-exp-1013-sd15-loha16a1-c-000030,80.74625504982055,82.85266173660011,92.10048602438474,89.56340434150547,344.1145524336598,335.9824924065151,,
v15-exp-1002-sd15-lora32a16-a-000030,82.82755746528187,85.99257988962859,94.95117080300224,92.44705417718568,355.1651019773535,346.032296675678,,
v15-exp-1025-sd15-lokrconf8d8a4-b-000010,120.55933692578344,109.75694777819768,131.5920723702137,117.38276549855692,548.6260672986386,536.5673346383769,,
v15-exp-1027-sd15-lokrf8d8a4-scalar-b,95.39773174102923,96.92729773144504,110.42225464898138,104.763737377297,454.3896280711469,438.4763804007025,,
v15-exp-1007-sd15-lora8a4-Prodigy-c-000010,119.79248223449645,104.93815808169444,135.09815743862464,111.55637610886782,529.9835212312278,511.578689139923,,
v15-exp-1015-sd15-lohaatnonly4a2-a-000010,106.522023704125,101.10633545119236,119.00625210997862,108.70253130827729,515.9775870786902,499.3782724776343,,
v15-exp-1012-sd15-loha16a8-c-000010,86.77534586540605,87.3036853991565,99.0264415181041,93.98311715537454,388.0980747309309,377.12195096054666,,
v15-exp-1006-sd15-lora8a4-scalar-c,82.46045973129571,88.51806850589526,95.03010626558716,94.60921595864096,352.4320428747528,344.66183262382765,,
v15-exp-1011-sd15-loha4a2-b,88.1736551934348,89.29828558193503,101.50464960403156,95.44437655161528,377.2929699028296,370.08325983401255,,
v15-exp-1011-sd15-loha4a2-a-000010,98.1869120793158,92.4941061953366,110.67691764198128,99.7763901060087,428.15875498486776,415.7087777116717,,
v15-exp-1001-sd15-lora8a4-b-000010,91.59255327697588,88.59337205402267,102.02583823621626,94.96540027683407,396.6136597886725,385.30243199660754,,
v15-exp-1025-sd15-lokrconf8d8a4-b,102.5030979180317,97.02410240502375,116.1338220807054,105.30292582645755,476.7457313335417,464.258508715769,,
v15-exp-1004-sd15-locon8a4-b-000030,82.76190827306823,87.91282089908134,92.1080728244326,92.67250006951326,350.7075523669405,349.5069015705835,,
v15-exp-1001-sd15-lora8a4-b-000030,90.22380661609554,84.99721788187071,100.14705903016352,90.98475348535504,365.16725492231126,360.4998140294915,,
v15-exp-1013-sd15-loha16a1-b,85.10962192003467,87.12383879313904,97.82262511711838,93.42070959783943,357.17182786885496,348.0467003003305,,
v15-exp-1021-sd15-lokrf8d8a4-a-000010,104.35528376803391,104.02805697547836,117.69029058480557,112.13356245202556,527.6745231176519,518.3916300719993,,
v15-exp-1016-sd15-loha4a2-scalar-b-000030,89.27695916783955,89.17537971059005,102.91425445357356,95.53368221441048,383.6354644857133,368.7576608439904,,
v15-exp-1002-sd15-lora32a16-a-000010,92.86230937117398,86.91053136764174,99.89461517733277,93.19483265456842,366.8403860746521,361.0062032868245,,
v15-exp-1017-sd15-loha4a2-Prodigy-b-000010,139.1160726081299,127.42212111144954,155.34167144069954,134.52332354633802,687.4682790445513,671.6428744282043,,
v15-exp-1027-sd15-lokrf8d8a4-scalar-b-000010,127.81939416632235,116.5411722890405,140.97380631901763,124.04060107852052,610.0039771619081,602.2114033541493,,
v15-exp-1017-sd15-loha4a2-Prodigy-c,229.7116478855748,197.68256187948947,236.49092353575327,203.2468746182484,1113.120023877826,1103.5297912662968,,
v15-exp-1024-sd15-lokrf12d8-a,100.25801170988188,95.8253577145199,116.81288087674704,104.76734691195315,486.1410053356526,473.1102630286928,,
v15-exp-1004-sd15-locon8a4-c,90.60297360554546,93.7433825088708,98.94167330556957,98.13949662973374,387.9389432396929,382.9175561018051,,
v15-exp-1003-sd15-lora32a1-a-000010,99.64474617157134,92.98622765979462,111.23766473391709,99.75262002395397,419.35568865565983,406.2131050746002,,
v15-exp-1005-sd15-loraattnonly8a4-a-000030,93.5342012595238,90.18839547293396,104.10403350746924,95.95776191388649,399.6749302297712,389.0438964176183,,
v15-exp-1003-sd15-lora32a1-a,85.00808443415212,87.2985452774576,94.32992552958876,92.73503583710392,364.2885319061442,362.78501622857857,,
v15-exp-1028-sd15-lokrf8d8a4-Prodigy-a-000030,168.84793407194127,153.41906128944674,182.2666972807615,160.25645709789347,850.7022927540406,825.7403879851436,,
v15-exp-1023-sd15-lokrfm1d8-a-000010,134.62489446905602,125.04195686133396,147.67156105771676,132.89658518195154,688.6831078929513,672.6825339656243,,
v15-exp-1013-sd15-loha16a1-c-000010,87.15827497588657,87.99466660796475,100.88208446154545,94.70891701304254,389.4302437098781,377.3739968848549,,
v15-exp-1023-sd15-lokrfm1d8-a-000030,112.08475940605284,109.34941967609194,127.65565553888985,117.64870564423376,609.07139813616,589.6500819023731,,
v15-exp-1014-sd15-lohacon4a2-c-000010,91.998987447084,90.57171208170826,107.71323496345929,97.91877921812136,421.9702657325133,405.2687505293243,,
v15-exp-1025-sd15-lokrconf8d8a4-a,101.5967656401125,98.98635116442053,116.55195182959515,107.1051521998658,467.8200098459356,456.61362851939657,,
v15-exp-1005-sd15-loraattnonly8a4-b-000030,91.77937111935034,90.77408788675996,104.7545908059608,96.457192955413,405.2574090690764,395.1360232115353,,
v15-exp-1014-sd15-lohacon4a2-c-000030,82.95447984477028,86.95368727458992,98.1273324873357,93.62088324773764,359.9974586361118,347.27981709412825,,
v15-exp-1024-sd15-lokrf12d8-b-000030,108.49051739052447,104.50951088467002,124.24278834941184,112.80890270102792,539.513324735371,519.2586750914629,,
v15-exp-1017-sd15-loha4a2-Prodigy-b,229.7116478855748,197.68256561945915,236.49092353575327,203.246874431086,1113.120023877826,1103.5297912662968,,
v15-exp-1004-sd15-locon8a4-b-000010,93.27089238453436,93.16907379232782,104.61883963501168,98.89712583561744,413.3380615522197,403.2365987465601,,
v15-exp-1024-sd15-lokrf12d8-a-000010,123.03580487201714,113.01048708848856,137.16560152194097,120.37497795813069,591.7612559790969,580.7795350971696,,
v15-exp-1013-sd15-loha16a1-b-000030,83.70261741407035,84.3803176250558,97.6433844315161,90.58745769184476,346.13333348786955,334.15189016588283,,
v15-exp-1004-sd15-locon8a4-a,91.76187322846658,92.65824723149468,100.16737700884846,97.56050363882832,377.0038772080202,374.6484952460555,,
v15-exp-1001-sd15-lora8a4-c-000010,97.3029825203448,90.602991471549,106.2306559669712,96.70334181765054,404.9300961428621,399.21438807589584,,
v15-exp-1024-sd15-lokrf12d8-b,116.3190795833218,108.45879390524158,130.77693503975718,117.47506054730786,570.6170003413085,546.0261548909621,,
v15-exp-1052-sd15-loha4a2-lr5e-3-a-000010,96.29077679097702,96.05080987234601,109.66123775781875,101.16386284800927,436.4633713447206,421.737023677309,,
v15-exp-1057-sd15-lokrf4dinf-lr5e-3-c-000010,178.35773980367003,135.11661264836926,195.7684992858475,142.322526039018,798.4870412305145,771.9021845962889,,
v15-exp-1053-sd15-lokrf8dinf-lr1e-3-a-000030,107.5164545192315,102.23342701400514,123.2126425718152,109.67219557511623,509.8063940972288,496.928057640956,,
v15-exp-1052-sd15-loha4a2-lr5e-3-c,100.92573093380065,94.7640207730002,116.14083289628581,101.71819845085253,458.23112326556065,444.8096616582393,,
v15-exp-1053-sd15-lokrf8dinf-lr1e-3-b-000030,101.54910010869673,96.49250086965964,119.26228456341914,105.09426195310988,470.2153515608725,449.85147588094196,,
v15-exp-1052-sd15-loha4a2-lr5e-3-a-000030,96.88756588057231,91.5620092749433,112.18795606707431,97.65833892456897,408.61597565162356,398.9237367657488,,
v15-exp-1057-sd15-lokrf4dinf-lr5e-3-b-000030,168.43985451236767,136.98773502499705,183.23589033035876,143.49298162240171,757.8656441685816,745.3847915747542,,
v15-exp-1054-sd15-lokrf8dinf-lr5e-3-a,158.5089079424322,135.85477414022557,173.56432917233894,142.98193645204515,749.7689008766479,731.9242942636401,,
v15-exp-1051-sd15-loha4a2-lr1e-3-a-000010,91.47414045621758,91.97141262399316,106.18183672488635,98.85460402231251,412.92002537888675,396.4752461481521,,
v15-exp-1051-sd15-loha4a2-lr1e-3-b,85.69449701353551,89.27204201989503,98.30911822818643,95.59489680628229,373.12014440590065,365.77106610397095,,
v15-exp-1054-sd15-lokrf8dinf-lr5e-3-b-000010,175.73775603737022,139.0808243644475,196.41636286370533,145.65487351943,798.3679029899599,772.2606277812297,,
v15-exp-1056-sd15-lokrf4dinf-lr1e-3-a,111.08714542343012,104.83216417839628,123.43853501828733,111.40798782260833,510.9400384980613,503.848188776577,,
v15-exp-1056-sd15-lokrf4dinf-lr1e-3-c,105.26748378290904,100.22424857471555,120.57793754603404,106.87241860143718,480.929188702572,461.83870458749516,,
v15-exp-1053-sd15-lokrf8dinf-lr1e-3-c,117.36620439128626,103.94083419454108,131.9417138713892,111.4869135950247,537.3247141467177,523.8264592723517,,
v15-exp-1056-sd15-lokrf4dinf-lr1e-3-a-000030,112.1793502331833,97.51013087012655,126.37329899198255,104.8428221109478,493.8490272281597,482.05808277633923,,
v15-exp-1051-sd15-loha4a2-lr1e-3-b-000010,95.8670515275395,93.39865207695289,109.38891124001168,100.54470595565203,425.7125906909405,410.8446740620402,,
v15-exp-1055-sd15-lokrf4dinf-c-000010,97.4945744910085,94.28716314816955,114.19435624005075,101.11704084380693,449.46376683755625,428.41859962934313,,
v15-exp-1054-sd15-lokrf8dinf-lr5e-3-c-000030,147.68654206165763,140.6053540406877,157.59487109577435,147.09165215256547,760.5812365487918,744.3369649110323,,
v15-exp-1053-sd15-lokrf8dinf-lr1e-3-b-000010,116.4870427127886,103.97460911078952,129.15872526475584,110.50547958346124,543.0189928617269,531.0613545541332,,
v15-exp-1055-sd15-lokrf4dinf-b,91.37468996555663,94.14970362566567,105.252562473632,100.21192169792948,425.0877533815192,415.77020576458153,,
v15-exp-1053-sd15-lokrf8dinf-lr1e-3-c-000010,116.31029851784479,105.29781193383764,128.95412482512756,112.25433984457698,550.0644311325927,536.7282964257633,,
v15-exp-1055-sd15-lokrf4dinf-a,103.57276616939771,95.75434517286772,118.52909881717187,103.10801218244086,430.68505685780747,420.94329539562113,,
v15-exp-1056-sd15-lokrf4dinf-lr1e-3-c-000010,110.11779504142044,100.32193564577767,128.86808334055218,106.95371555138945,498.9939731431614,473.7236551928586,,
v15-exp-1057-sd15-lokrf4dinf-lr5e-3-c,142.51810121580468,138.42664318722484,156.3391022650427,145.12074461502613,753.7897764367026,742.6739338490584,,
v15-exp-1051-sd15-loha4a2-lr1e-3-c,90.24915650259345,91.62024952962008,106.38725068436861,97.87213253450312,402.99681279911556,392.6505404051054,,
v15-exp-1053-sd15-lokrf8dinf-lr1e-3-c-000030,108.46641717999591,103.46410394285999,122.43964316909955,110.68966924115381,516.5983092593428,500.8722542437795,,
v15-exp-1055-sd15-lokrf4dinf-c,96.6333393356349,90.98576103514222,110.98489047985163,97.72659927742717,422.25891612944815,400.5451783883914,,
v15-exp-1055-sd15-lokrf4dinf-b-000010,104.36638478081613,93.68866564819962,118.1514101024361,100.45318065469269,456.9111181216258,441.4457110590506,,
v15-exp-1051-sd15-loha4a2-lr1e-3-c-000030,94.16815361637487,88.95837629331152,106.85904860079631,95.70270423269454,387.0870789127057,371.7771740412618,,
v15-exp-1056-sd15-lokrf4dinf-lr1e-3-b,108.76978368257699,101.61425398170832,118.6865803851232,108.0865752271489,507.1658207688938,503.7277894527592,,
v15-exp-1051-sd15-loha4a2-lr1e-3-a,88.91392442760775,89.23721047848016,101.95372673238239,96.12057294639288,381.5557381397748,372.3030908132491,,
v15-exp-1057-sd15-lokrf4dinf-lr5e-3-a-000010,145.62646172596692,128.09011125858086,162.85288253186616,135.93676306250705,725.050153485909,710.8946881166271,,
v15-exp-1055-sd15-lokrf4dinf-c-000030,93.09766944725402,96.36822284705858,108.84436587004552,103.85979165677469,461.049298394184,439.2544992256521,,
v15-exp-1054-sd15-lokrf8dinf-lr5e-3-a-000030,161.18648034455373,152.89169230798365,173.15908063582754,158.76554777616144,769.8704848760644,762.7708297864397,,
v15-exp-1052-sd15-loha4a2-lr5e-3-b-000030,97.84768439377308,90.30942699679258,109.12247291140397,96.1270047267692,409.4883638003944,395.67739883439936,,
v15-exp-1054-sd15-lokrf8dinf-lr5e-3-c-000010,169.862443525902,151.0493654142764,188.86208347511092,158.08228169477763,859.6766903440657,838.0268879980263,,
v15-exp-1056-sd15-lokrf4dinf-lr1e-3-c-000030,109.8655702403928,107.56591760477374,125.44515888417175,115.0872926768273,534.9401694073072,520.7803526582384,,
v15-exp-1057-sd15-lokrf4dinf-lr5e-3-b-000010,144.97879153081385,135.27444241510915,155.66611760257115,141.63305208673938,711.7198061454078,699.334381557333,,
v15-exp-1051-sd15-loha4a2-lr1e-3-b-000030,89.48362793563683,87.01815010748044,103.39076783613154,93.07686598534985,372.44682512542477,363.82979763602634,,
v15-exp-1054-sd15-lokrf8dinf-lr5e-3-b,166.10688067837282,139.26416090791332,178.48564940509493,145.89642622170754,795.623653922105,783.2218810671734,,
v15-exp-1056-sd15-lokrf4dinf-lr1e-3-b-000030,110.31353201920592,102.57776510320906,125.27223413243246,108.86444191098735,510.14829204002444,492.9074068005684,,
v15-exp-1051-sd15-loha4a2-lr1e-3-c-000010,95.8776513398409,90.59140732631033,108.4546392155346,97.53407121106369,409.0296020273586,396.31724788564,,
v15-exp-1055-sd15-lokrf4dinf-a-000030,94.10522164852182,93.01959003106697,108.14327746737763,100.25858475890436,421.4134888810936,413.4988632507375,,
v15-exp-1051-sd15-loha4a2-lr1e-3-a-000030,89.24571276502638,87.43373125084202,103.28873857326471,93.92264658239964,372.6274557885299,365.1116974258234,,
v15-exp-1056-sd15-lokrf4dinf-lr1e-3-b-000010,115.55406128629477,97.26189497187261,126.13519457101074,103.763668106453,507.2426127141698,495.40610130541063,,
v15-exp-1052-sd15-loha4a2-lr5e-3-a,97.29550932619463,91.17501034232873,110.11149584745874,98.71523862607893,434.00565346988424,420.1629376717642,,
v15-exp-1052-sd15-loha4a2-lr5e-3-c-000010,107.1415470310319,92.68313366574216,119.92566451867003,99.69284491584159,447.75125816298623,434.84197114244034,,
v15-exp-1057-sd15-lokrf4dinf-lr5e-3-a-000030,139.107078942076,126.10554096737792,156.8484722004448,134.8336834518081,692.2685721500334,672.4057200235798,,
v15-exp-1052-sd15-loha4a2-lr5e-3-b,93.52699640350033,93.07210720726141,104.8262368395765,99.10459337738223,414.19001051434316,403.77710512878457,,
v15-exp-1054-sd15-lokrf8dinf-lr5e-3-a-000010,143.40055415060385,134.42651698555414,156.45208499735304,141.88967381796158,723.3918813993405,705.0402708120778,,
v15-exp-1057-sd15-lokrf4dinf-lr5e-3-b,153.69219393333708,137.33147140055002,160.25065515855044,142.67030061012105,738.8601173498114,729.5116272462383,,
v15-exp-1054-sd15-lokrf8dinf-lr5e-3-b-000030,153.21016611445407,139.8413663654752,169.10039582677223,147.1642693292676,744.3039446483249,727.2334405734687,,
v15-exp-1053-sd15-lokrf8dinf-lr1e-3-b,115.83960824198653,100.40999780093432,127.44253113425191,107.89963961247781,498.51990655716236,485.76830510781565,,
v15-exp-1054-sd15-lokrf8dinf-lr5e-3-c,170.01542820969064,137.4149253214826,184.80110895924224,143.95724361617823,754.6173349813885,739.2913922631064,,
v15-exp-1055-sd15-lokrf4dinf-b-000030,88.93007226811415,90.01078379828618,101.4664354965164,96.62207628497526,420.6370991516719,405.83701108869536,,
v15-exp-1053-sd15-lokrf8dinf-lr1e-3-a-000010,108.79430086068749,103.8881449801342,122.81579251837024,112.06450888158435,539.8983351949878,517.0696171769923,,
v15-exp-1055-sd15-lokrf4dinf-a-000010,102.95820561055302,96.7189716472966,115.05060364772316,104.14221068302766,454.2825287417595,436.5181547017992,,
v15-exp-1056-sd15-lokrf4dinf-lr1e-3-a-000010,114.60958507147438,107.12939656777712,129.29974555877845,114.99030204094112,518.2725528119727,497.8358779593659,,
v15-exp-1057-sd15-lokrf4dinf-lr5e-3-c-000030,177.32498100432178,148.64370646348902,193.84048436806904,156.42110821606127,851.1367340544134,829.2517593218486,,
v15-exp-1052-sd15-loha4a2-lr5e-3-b-000010,99.83604440516001,97.14836896407661,113.0907760856802,104.11708843267269,447.069229923643,433.48640573689954,,
v15-exp-1052-sd15-loha4a2-lr5e-3-c-000030,108.5470385869753,93.31684873738322,121.01640305347132,100.14286555080952,429.00614568704304,415.0172428719575,,
v15-exp-1057-sd15-lokrf4dinf-lr5e-3-a,155.9097130826467,145.44650860290005,169.46453586259872,152.41260107598447,806.5060746437525,793.72220444706,,
v15-exp-1053-sd15-lokrf8dinf-lr1e-3-a,116.10327906569023,100.95190609858997,128.95282279087178,108.27712409158954,505.9001347323888,491.7881495335482,,
